index,true_label,model_prob,local_fidelity_r2
13077,0,0.3674691319465637,0.8518499417475808
13101,0,0.3641870617866516,0.8480996306544277
13102,0,0.17499253153800964,0.8591915727534645
13135,0,0.4845995306968689,0.885163158903578
13192,0,0.09085866063833237,0.8654743402084896
13205,1,0.7818376421928406,0.8504198275626659
13206,0,0.48304107785224915,0.8715435537898493
13262,0,0.43738487362861633,0.8761101051946942
13278,0,0.12368017435073853,0.8608664126155692
13350,0,0.5131409168243408,0.87798796765814
13402,0,0.520577073097229,0.8576185959230835
13413,1,0.8864916563034058,0.8734976663612497
13420,0,0.49648284912109375,0.861641560234586
13600,1,0.9618393778800964,0.8807178174193266
13683,1,0.7859379649162292,0.8642528278926416
13688,0,0.42032307386398315,0.8638169519652654
13914,0,0.3854573369026184,0.8727754639819623
13939,0,0.9009847640991211,0.8623120114493864
13940,1,0.8679109811782837,0.8605733672658852
14022,0,0.7559109926223755,0.8688086631241602
14036,0,0.8597211837768555,0.8776575027454339
14043,1,0.9230279326438904,0.8810107193945084
14058,0,0.7380219101905823,0.8595636972328919
14106,0,0.5733460187911987,0.864921514145189
14112,1,0.16690996289253235,0.8473642042287166
14222,0,0.8725759387016296,0.8776395244229036
14238,0,0.7545667886734009,0.8681147275542801
14384,0,0.3140924572944641,0.8494274028372545
14441,0,0.0609133318066597,0.848941314920202
14462,1,0.8245896100997925,0.8437504778770666
14482,0,0.7032680511474609,0.8642046571309773
14571,0,0.13154056668281555,0.842825179283824
14579,0,0.2488977313041687,0.8610954646959369
14594,0,0.44035428762435913,0.8682220990365769
14607,0,0.10956508666276932,0.8411598157109104
14615,1,0.8130184412002563,0.872963911780078
14651,1,0.776196300983429,0.8704884930194074
14671,1,0.9475135207176208,0.8806772364728104
14697,0,0.15227171778678894,0.8448002571759993
14760,0,0.8080160617828369,0.8658794317091418
14851,0,0.6034525036811829,0.861349049556038
14865,0,0.32199496030807495,0.8643404500638198
14872,0,0.35629329085350037,0.8701129944152901
14938,1,0.9717692136764526,0.8910262766452798
15069,0,0.9767765998840332,0.8759020271732555
15112,0,0.8923914432525635,0.8670938396331477
15135,0,0.3319079577922821,0.858982361180984
15145,1,0.8288801908493042,0.8797508942671443
15147,1,0.9986423850059509,0.8507449031939949
15165,0,0.787891685962677,0.8617589685784536
15235,0,0.42145368456840515,0.8535768585547191
15245,1,0.6302638053894043,0.8585898151333036
15271,0,0.7863956093788147,0.8480961128712787
15356,0,0.16627444326877594,0.8712235374865607
15460,1,0.5226808786392212,0.8553244663163995
15506,0,0.7831202745437622,0.8664018949322141
15572,0,0.45496606826782227,0.8561495510678602
15676,0,0.6009418368339539,0.889250745405878
